77,9,89
78,0,81
78,1,129
78,2,270
78,3,90
78,4,100
78,5,45
78,6,82
78,7,100
78,8,90
78,9,89
79,0,82
79,1,127
79,2,270
79,3,90
79,4,99
79,5,47
79,6,82
79,7,100
79,8,90
79,9,90
80,0,84
80,1,125
80,2,270
80,3,90
80,4,97
80,5,49
80,6,84
80,7,98
80,8,90
80,9,90
81,0,84
81,1,123
81,2,270
81,3,90
81,4,97
81,5,51
81,6,86
81,7,96
81,8,90
81,9,90
82,0,84
82,1,121
82,2,270
82,3,90
82,4,97
82,5,53
82,6,88
82,7,94
82,8,90
82,9,90
83,0,86
83,1,118
83,2,270
83,3,90
83,4,95
83,5,56
83,6,88
83,7,92
83,8,90
83,9,90
84,0,88
84,1,114
84,2,270
84,3,90
84,4,93
84,5,60
84,6,90
84,7,92
84,8,90
84,9,90
85,0,89
85,1,113
85,2,270
85,3,90
85,4,92
85,5,61
85,6,90
85,7,90
85,8,90
85,9,90
86,0,89
86,1,113
86,2,270
86,3,90
86,4,92
86,5,61
86,6,90
86,7,90
86,8,90
86,9,90
87,0,88
87,1,114
87,2,270
87,3,90
87,4,93
87,5,60
87,6,90
87,7,90
87,8,90
87,9,88
88,0,86
88,1,118
88,2,270
88,3,90
88,4,95
88,5,56
88,6,90
88,7,90
88,8,92
88,9,88
89,0,84
89,1,121
89,2,270
89,3,90
89,4,97
89,5,53
89,6,90
89,7,90
89,8,92
89,9,86
90,0,84
90,1,123
90,2,270
90,3,90
90,4,97
90,5,51
90,6,90
90,7,90
90,8,94
90,9,84
91,0,84
91,1,125
91,2,270
91,3,90
91,4,97
91,5,49
91,6,90
91,7,90
91,8,96
91,9,82
92,0,82
92,1,127
92,2,270
92,3,90
92,4,99
92,5,47
92,6,90
92,7,90
92,8,98
92,9,80
93,0,81
93,1,129
93,2,270
93,3,90
93,4,100
93,5,45
93,6,90
93,7,90
93,8,98
93,9,80
94,0,80
94,1,130
94,2,270
94,3,90
94,4,101
94,5,44
94,6,90
94,7,90
94,8,100
94,9,78
95,0,79
95,1,132
95,2,270
95,3,90
95,4,102
95,5,42
95,6,90
95,7,90
95,8,102
95,9,76
96,0,78
96,1,133
96,2,270
96,3,90
96,4,103
96,5,41
96,6,90
96,7,90
96,8,104
96,9,74
97,0,78
97,1,135
97,2,270
97,3,90
97,4,103
97,5,39
97,6,90
97,7,90
97,8,106
97,9,72
98,0,78
98,1,136
98,2,270
98,3,90
98,4,103
98,5,38
98,6,90
98,7,90
98,8,108
98,9,70
99,0,77
99,1,139
99,2,270
99,3,90
99,4,104
99,5,35
99,6,90
99,7,90
99,8,110
99,9,68
100,0,75
100,1,140
100,2,270
100,3,90
100,4,106
100,5,34
100,6,90
100,7,90
100,8,110
100,9,68
101,0,73
101,1,143
101,2,270
101,3,90
101,4,108
101,5,31
101,6,90
101,7,90
101,8,110
101,9,66
102,0,73
102,1,144
102,2,270
102,3,90
102,4,108
102,5,30
102,6,90
102,7,90
102,8,112
102,9,64
103,0,72
103,1,145
103,2,270
103,3,90
103,4,109
103,5,29
103,6,90
103,7,90
103,8,114
103,9,62
104,0,71
104,1,146
104,2,270
104,3,90
104,4,110
104,5,28
104,6,90
104,7,90
104,8,116
104,9,60
105,0,70
105,1,148
105,2,270
105,3,90
105,4,111
105,5,26
105,6,90
105,7,90
105,8,118
105,9,58
106,0,67
106,1,150
106,2,270
106,3,90
106,4,114
106,5,24
106,6,90
106,7,90
106,8,120
106,9,56
107,0,66
107,1,152
107,2,270
107,3,90
107,4,115
107,5,22
107,6,90
107,7,90
107,8,122
107,9,56
108,0,66
108,1,153
108,2,270
108,3,90
108,4,115
108,5,21
108,6,90
108,7,90
108,8,124
108,9,56
109,0,66
109,1,154
109,2,270
109,3,90
109,4,115
109,5,20
109,6,90
109,7,90
109,8,128
109,9,56
110,0,65
110,1,155
110,2,270
110,3,90
110,4,116
110,5,19
110,6,90
110,7,90
110,8,130
110,9,56
111,0,64
111,1,158
111,2,270
111,3,90
111,4,117
111,5,16
111,6,90
111,7,90
111,8,132
111,9,56
112,0,62
112,1,158
112,2,270
112,3,90
112,4,119
112,5,16
112,6,90
112,7,90
112,8,134
112,9,56
113,0,62
113,1,159
113,2,270
113,3,90
113,4,119
113,5,15
113,6,90
113,7,90
113,8,136
113,9,56
114,0,60
114,1,159
114,2,270
114,3,90
114,4,121
114,5,15
114,6,90
114,7,90
114,8,138
114,9,58
115,0,58
115,1,159
115,2,270
115,3,90
115,4,123
115,5,15
115,6,90
115,7,90
115,8,140
115,9,75
116,0,57
116,1,159
116,2,270
116,3,90
116,4,124
116,5,15
116,6,90
116,7,90
116,8,142
116,9,85
117,0,55
117,1,159
117,2,270
117,3,90
117,4,126
117,5,15
117,6,90
117,7,90
117,8,144
117,9,95
118,0,55
118,1,159
118,2,270
118,3,90
118,4,126
118,5,15
118,6,90
118,7,90
118,8,146
118,9,100
119,0,55
119,1,160
119,2,270
119,3,90
119,4,126
119,5,14
119,6,90
119,7,90
119,8,148
119,9,105
120,0,54
120,1,160
120,2,270
120,3,90
120,4,127
120,5,14
120,6,90
120,7,90
120,8,150
120,9,110
121,0,53
121,1,160
121,2,270
121,3,90
121,4,128
121,5,14
121,6,90
121,7,90
121,8,152
121,9,120
122,0,52
122,1,160
122,2,270
122,3,90
122,4,129
122,5,14
122,6,90
122,7,90
122,8,155
122,9,130
123,0,52
123,1,161
123,2,270
123,3,90
123,4,129
123,5,13
123,6,90
123,7,90
123,8,159
123,9,137
124,0,52
124,1,161
124,2,270
124,3,90
124,4,129
124,5,13
124,6,90
124,7,90
124,8,162
124,9,143
125,0,51
125,1,161
125,2,270
125,3,90
125,4,130
125,5,13
125,6,90
125,7,90
125,8,162
125,9,153
126,0,50
126,1,162
126,2,270
126,3,90
126,4,131
126,5,12
126,6,90
126,7,90
126,8,162
126,9,158
127,0,50
127,1,161
127,2,270
127,3,90
127,4,131
127,5,13
127,6,90
127,7,90
127,8,162
127,9,158
128,0,50
128,1,162
128,2,270
128,3,90
128,4,131
128,5,12
128,6,90
128,7,90
128,8,162
128,9,158
129,0,50
129,1,162
129,2,270
129,3,90
129,4,131
129,5,12
129,6,90
129,7,90
129,8,162
129,9,158
130,0,50
130,1,161
130,2,270
130,3,90
130,4,131
130,5,13
130,6,90
130,7,90
130,8,162
130,9,158
131,0,50
131,1,162
131,2,270
131,3,90
131,4,131
131,5,12
131,6,90
131,7,90
131,8,162
131,9,158
132,0,51
132,1,161
132,2,270
132,3,90
132,4,130
132,5,13
132,6,90
132,7,90
132,8,162
132,9,153
133,0,52
133,1,161
133,2,270
133,3,90
133,4,129
133,5,13
133,6,90
133,7,90
133,8,162
133,9,143
134,0,52
134,1,161
134,2,270
134,3,90
134,4,129
134,5,13
134,6,90
134,7,90
134,8,159
134,9,137
135,0,52
135,1,160
135,2,270
135,3,90
135,4,129
135,5,14
135,6,90
135,7,90
135,8,155
135,9,130
136,0,53
136,1,160
136,2,270
136,3,90
136,4,128
136,5,14
136,6,90
136,7,90
136,8,152
136,9,120
137,0,54
137,1,160
137,2,270
137,3,90
137,4,127
137,5,14
137,6,90
137,7,90
137,8,150
137,9,110
138,0,55
138,1,160
138,2,270
138,3,90
138,4,126
138,5,14
138,6,90
138,7,90
138,8,148
138,9,105
139,0,55
139,1,159
139,2,270
139,3,90
139,4,126
139,5,15
139,6,90
139,7,90
139,8,146
139,9,100
140,0,55
140,1,159
140,2,270
140,3,90
140,4,126
140,5,15
140,6,90
140,7,90
140,8,144
140,9,95
141,0,57
141,1,159
141,2,270
141,3,90
141,4,124
141,5,15
141,6,90
141,7,90
141,8,142
141,9,85
142,0,58
142,1,159
142,2,270
142,3,90
142,4,123
142,5,15
142,6,90
142,7,90
142,8,140
142,9,75
143,0,60
143,1,159
143,2,270
143,3,90
143,4,121
143,5,15
143,6,90
143,7,90
143,8,138
143,9,58
144,0,62
144,1,159
144,2,270
144,3,90
144,4,119
144,5,15
144,6,90
144,7,90
144,8,136
144,9,56
145,0,62
145,1,158
145,2,270
145,3,90
145,4,119
145,5,16
145,6,90
145,7,90
145,8,134
145,9,56
146,0,64
146,1,158
146,2,270
146,3,90
146,4,117
146,5,16
146,6,90
146,7,90
146,8,132
146,9,56
147,0,65
147,1,155
147,2,270
147,3,90
147,4,116
147,5,19
147,6,90
147,7,90
147,8,130
147,9,56
148,0,66
148,1,154
148,2,270
148,3,90
148,4,115
148,5,20
148,6,90
148,7,90
148,8,128
148,9,56
149,0,66
149,1,153
149,2,270
149,3,90
149,4,115
149,5,21
149,6,90
149,7,90
149,8,124
149,9,56
150,0,66
150,1,152
150,2,270
150,3,90
150,4,115
150,5,22
150,6,90
150,7,90
150,8,122
150,9,56
151,0,67
151,1,150
151,2,270
151,3,90
151,4,114
151,5,24
151,6,90
151,7,90
151,8,120
151,9,56
152,0,70
152,1,148
152,2,270
152,3,90
152,4,111
152,5,26
152,6,90
152,7,90
152,8,118
152,9,58
153,0,71
153,1,146
153,2,270
153,3,90
153,4,110
153,5,28
153,6,90
153,7,90
153,8,116
153,9,60
154,0,72
154,1,145
154,2,270
154,3,90
154,4,109
154,5,29
154,6,90
154,7,90
154,8,114
154,9,62
155,0,73
155,1,144
155,2,270
155,3,90
155,4,108
155,5,30
155,6,90
155,7,90
155,8,112
155,9,64
156,0,73
156,1,143
156,2,270
156,3,90
156,4,108
156,5,31
156,6,90
156,7,90
156,8,110
156,9,66
157,0,75
157,1,140
157,2,270
157,3,90
157,4,106
157,5,34
157,6,90
157,7,90
157,8,110
157,9,68
158,0,77
158,1,139
158,2,270
158,3,90
158,4,104
158,5,35
158,6,90
158,7,90
158,8,110
158,9,68
159,0,78
159,1,136
159,2,270
159,3,90
159,4,103
159,5,38
159,6,90
159,7,90
159,8,108
159,9,70
160,0,78
160,1,135
160,2,270
160,3,90
160,4,103
160,5,39
160,6,90
160,7,90
160,8,106
160,9,72
161,0,78
161,1,133
161,2,270
161,3,90
161,4,103
161,5,41
161,6,90
161,7,90
161,8,104
161,9,74
162,0,79
162,1,132
162,2,270
162,3,90
162,4,102
162,5,42
162,6,90
162,7,90
162,8,102
162,9,76
163,0,80
163,1,130
163,2,270
163,3,90
163,4,101
163,5,44
163,6,90
163,7,90
163,8,100
163,9,78
164,0,81
164,1,129
164,2,270
164,3,90
164,4,100
164,5,45
164,6,90
164,7,90
164,8,98
164,9,80
165,0,82
165,1,127
165,2,270
165,3,90
165,4,99
165,5,47
165,6,90
165,7,90
165,8,98
165,9,80
166,0,84
166,1,125
166,2,270
166,3,90
166,4,97
166,5,49
166,6,90
166,7,90
166,8,96
166,9,82
167,0,84
167,1,123
167,2,270
167,3,90
167,4,97
167,5,51
167,6,90
167,7,90
167,8,94
167,9,84
168,0,84
168,1,121
168,2,270
168,3,90
168,4,97
168,5,53
168,6,90
168,7,90
168,8,92
168,9,86
169,0,86
169,1,118
169,2,270
169,3,90
169,4,95
169,5,56
169,6,90
169,7,90
169,8,92
169,9,88
170,0,88
170,1,114
170,2,270
170,3,90
170,4,93
170,5,60
170,6,90
170,7,90
170,8,90
170,9,88
171,0,89
171,1,113
171,2,270
171,3,90
171,4,92
171,5,61
171,6,90
171,7,90
171,8,90
171,9,90
172,0,89
172,1,113
172,2,270
172,3,90
172,4,92
172,5,61
172,6,90
172,7,90
172,8,90
172,9,90
173,0,88
173,1,114
173,2,270
173,3,90
173,4,93
173,5,60
173,6,90
173,7,92
173,8,90
173,9,90
174,0,86
174,1,118
174,2,270
174,3,90
174,4,95
174,5,56
174,6,88
174,7,92
174,8,90
174,9,90
175,0,84
175,1,121
175,2,270
175,3,90
175,4,97
175,5,53
175,6,88
175,7,94
175,8,90
175,9,90
176,0,84
176,1,123
176,2,270
176,3,90
176,4,97
176,5,51
176,6,86
176,7,96
176,8,90
176,9,90
177,0,84
177,1,125
177,2,270
177,3,90
177,4,97
177,5,49
177,6,84
177,7,98
177,8,90
177,9,90
178,0,82
178,1,127
178,2,270
178,3,90
178,4,99
178,5,47
178,6,82
178,7,100
178,8,90
178,9,90
179,0,81
179,1,129
179,2,270
179,3,90
179,4,100
179,5,45
179,6,82
179,7,100
179,8,90
179,9,89
180,0,80
180,1,130
180,2,270
180,3,90
180,4,101
180,5,44
180,6,80
180,7,102
180,8,90
180,9,89
181,0,79
181,1,132
181,2,270
181,3,90
181,4,102
181,5,42
181,6,78
181,7,104
181,8,90
181,9,89
182,0,78
182,1,133
182,2,270
182,3,90
182,4,103
182,5,41
182,6,76
182,7,106
182,8,90
182,9,89
183,0,78
183,1,135
183,2,270
183,3,90
183,4,103
183,5,39
183,6,74
183,7,108
183,8,90
183,9,89
184,0,78
184,1,136
184,2,270
184,3,90
184,4,103
184,5,38
184,6,72
184,7,110
184,8,90
184,9,89
185,0,77
185,1,139
185,2,270
185,3,90
185,4,104
185,5,35
185,6,70
185,7,112
185,8,90
185,9,89
186,0,75
186,1,140
186,2,270
186,3,90
186,4,106
186,5,34
186,6,70
186,7,112
186,8,90
186,9,89
187,0,73
187,1,143
187,2,270
187,3,90
187,4,108
187,5,31
187,6,70
187,7,114
187,8,90
187,9,89
188,0,73
188,1,144
188,2,270
188,3,90
188,4,108
188,5,30
188,6,68
188,7,116
188,8,90
188,9,89
189,0,72
189,1,145
189,2,270
189,3,90
189,4,109
189,5,29
189,6,66
189,7,118
189,8,90
189,9,89
190,0,71
190,1,146
190,2,270
190,3,90
190,4,110
190,5,28
190,6,64
190,7,120
190,8,90
190,9,89
191,0,70
191,1,148
191,2,270
191,3,90
191,4,111
191,5,26
191,6,62
191,7,122
191,8,90
191,9,89
192,0,67
192,1,150
192,2,270
192,3,90
192,4,114
192,5,24
192,6,60
192,7,124
192,8,90
192,9,89
193,0,66
193,1,152
193,2,270
193,3,90
193,4,115
193,5,22
193,6,58
193,7,124
193,8,90
193,9,89
194,0,66
194,1,153
194,2,270
194,3,90
194,4,115
194,5,21
194,6,56
194,7,124
194,8,90
194,9,89
195,0,66
195,1,154
195,2,270
195,3,90
195,4,115
195,5,20
195,6,52
195,7,124
195,8,90
195,9,89
196,0,65
196,1,155
196,2,270
196,3,90
196,4,116
196,5,19
196,6,50
196,7,124
196,8,90
196,9,89
197,0,64
197,1,158
197,2,270
197,3,90
197,4,117
197,5,16
197,6,48
197,7,124
197,8,90
197,9,89
198,0,62
198,1,158
198,2,270
198,3,90
198,4,119
198,5,16
198,6,46
198,7,124
198,8,90
198,9,89
199,0,62
199,1,159
199,2,270
199,3,90
199,4,119
199,5,15
199,6,44
199,7,124
199,8,90
199,9,89
200,0,60
200,1,159
200,2,270
200,3,90
200,4,121
200,5,15
200,6,42
200,7,122
200,8,90
200,9,89
201,0,58
201,1,159
201,2,270
201,3,90
201,4,123
201,5,15
201,6,40
201,7,105
201,8,90
201,9,89
202,0,57
202,1,159
202,2,270
202,3,90
202,4,124
202,5,15
202,6,38
202,7,95
202,8,90
202,9,89
203,0,55
203,1,159
203,2,270
203,3,90
203,4,126
203,5,15
203,6,36
203,7,85
203,8,90
203,9,89
204,0,55
204,1,159
204,2,270
204,3,90
204,4,126
204,5,15
204,6,34
204,7,80
204,8,90
204,9,89
205,0,55
205,1,160
205,2,270
205,3,90
205,4,126
205,5,14
205,6,32
205,7,75
205,8,90
205,9,89
206,0,54
206,1,160
206,2,270
206,3,90
206,4,127
206,5,14
206,6,30
206,7,70
206,8,90
206,9,89
207,0,53
207,1,160
207,2,270
207,3,90
207,4,128
207,5,14
207,6,28
207,7,60
207,8,90
207,9,89
208,0,52
208,1,160
208,2,270
208,3,90
208,4,129
208,5,14
208,6,25
208,7,50
208,8,90
208,9,89
209,0,52
209,1,161
209,2,270
209,3,90
209,4,129
209,5,13
209,6,21
209,7,43
209,8,90
209,9,89
210,0,52
210,1,161
210,2,270
210,3,90
210,4,129
210,5,13
210,6,18
210,7,37
210,8,90
210,9,89
211,0,51
211,1,161
211,2,270
211,3,90
211,4,130
211,5,13
211,6,18
211,7,27
211,8,90
211,9,89
212,0,50
212,1,162
212,2,270
212,3,90
212,4,131
212,5,12
212,6,18
212,7,22
212,8,90
212,9,89
213,0,50
213,1,161
213,2,270
213,3,90
213,4,131
213,5,13
213,6,18
213,7,22
213,8,90
213,9,89
214,0,50
214,1,162
214,2,270
214,3,90
214,4,131
214,5,12
214,6,18
214,7,22
214,8,90
214,9,89
215,0,50
215,1,162
215,2,270
215,3,90
215,4,131
215,5,12
215,6,18
215,7,22
215,8,90
215,9,89
216,0,50
216,1,161
216,2,270
216,3,90
216,4,131
216,5,13
216,6,18
216,7,22
216,8,90
216,9,89
217,0,50
217,1,162
217,2,270
217,3,90
217,4,131
217,5,12
217,6,18
217,7,22
217,8,90
217,9,89
218,0,51
218,1,161
218,2,270
218,3,90
218,4,130
218,5,13
218,6,18
218,7,27
218,8,90
218,9,89
219,0,52
219,1,161
219,2,270
219,3,90
219,4,129
219,5,13
219,6,18
219,7,37
219,8,90
219,9,89
220,0,52
220,1,161
220,2,270
220,3,90
220,4,129
220,5,13
220,6,21
220,7,43
220,8,90
220,9,89
221,0,52
221,1,160
221,2,270
221,3,90
221,4,129
221,5,14
221,6,25
221,7,50
221,8,90
221,9,89
222,0,53
222,1,160
222,2,270
222,3,90
222,4,128
222,5,14
222,6,28
222,7,60
222,8,90
222,9,89
223,0,54
223,1,160
223,2,270
223,3,90
223,4,127
223,5,14
223,6,30
223,7,70
223,8,90
223,9,89
224,0,55
224,1,160
224,2,270
224,3,90
224,4,126
224,5,14
224,6,32
224,7,75
224,8,90
224,9,89
225,0,55
225,1,159
225,2,270
225,3,90
225,4,126
225,5,15
225,6,34
225,7,80
225,8,90
225,9,89
226,0,55
226,1,159
226,2,270
226,3,90
226,4,126
226,5,15
226,6,36
226,7,85
226,8,90
226,9,89
227,0,57
227,1,159
227,2,270
227,3,90
227,4,124
227,5,15
227,6,38
227,7,95
227,8,90
227,9,89
228,0,58
228,1,159
228,2,270
228,3,90
228,4,123
228,5,15
228,6,40
228,7,105
228,8,90
228,9,89
229,0,60
229,1,159
229,2,270
229,3,90
229,4,121
229,5,15
229,6,42
229,7,122
229,8,90
229,9,89
230,0,62
230,1,159
230,2,270
230,3,90
230,4,119
230,5,15
230,6,44
230,7,124
230,8,90
230,9,89
231,0,62
231,1,158
231,2,270
231,3,90
231,4,119
231,5,16
231,6,46
231,7,124
231,8,90
231,9,89
232,0,64
232,1,158
232,2,270
232,3,90
232,4,117
232,5,16
232,6,48
232,7,124
232,8,90
232,9,89
233,0,65
233,1,155
233,2,270
